	X17.AAG	X5.FU	X5.FdUR	AG1478	Sigma.AKT1.2.inhibitor	Triciribine	AS.252424	AZD6244	BEZ235	BIBW2992	Baicalein	Bortezomib	CGC.11047	CGC.11144	CPT.11	Carboplatin	Cisplatin	Disulfiram	Docetaxel	Doxorubicin	ERKi.II..FR180304.	Epirubicin	Erlotinib	Etoposide	Everolimus	FTase.inhibitor.I	Fascaplysin	GSK923295	GSK1070916	GSK1120212	GSK1059868	GSK1838705	GSK461364	GSK2119563	GSK2126458	GSK2141795	GSK1059615	GSK650394	Lapatinib	Geldanamycin	Gemcitabine	Glycyl.H1152	ICRF.193	IKK.16	Ibandronate.sodium.salt	Imatinib	Gefitinib	Ixabepilone	LBH589	Lestaurtinib.CEP.701.	MG.132	MLN4924	Mebendazole	Methotrexate	NSC663284	NU6102	Nelfinavir	Nutlin.3a	Olomoucine.II	Oxaliplatin	Oxamflatin	PD98059	PF.2341066	PF.3084014	PF.3814735	PF.4691502	Paclitaxel	Pemetrexed	Purvalanol.A	L.779450	Rapamycin	Vorinostat	SB.3CT	Ispinesib	Bosutinib	Sorafenib	Sunitinib.Malate	TCS.PIM.11	TCS2312.dihydrochloride	Topotecan	Tamoxifen	Temsirolimus	Trichostatin.A	Tykerb.IGF1R..1.1.	VX.680	Valproic.acid	Velcade	Vinorelbine	XRP44X	ZM447439
bad_5_gene_list/adap_adap_single/bad	-0.186703148890474	-0.0674690253157503	-0.13548563794045	-0.120872587563203	0.0142286438862464	-0.179151011830758	-0.02965587769717	-0.256982434785363	0.0405960122906779	0.042787899644959	0.0418886244463216	0.0374302296369828	0.137665756348577	0.127765126846041	-0.0182783348384857	-0.0932469416304216	0.0851430044988276	0.247916993393114	0.0302383512552741	0.00308239480530108	0.151708968723902	0.0240681935502894	-0.257141990170123	-0.337783127256811	0.199113694256335	0.0326581674088312	0.0454271830175878	-0.092152787585788	-0.196782318383904	-0.281584225822228	-0.0389340976436532	0.190394250965024	-0.0670825129864877	-0.143139142207948	-0.27787619898219	0.0302503706482237	-0.28325946444312	0.017142518220249	-0.179832171865911	-0.0284513762612643	0.150235255498413	0.0736566013745302	-0.0282160842611558	-0.00644438243284603	0.266827192558374	-0.214412362257492	-0.204665744429732	0.280058742842196	0.116796115880517	0.0377606318519615	-0.0736349116363461	0.249972644710142	0.0118243251573875	-0.04316666181436	0.0874705891899363	-0.0455437291280824	-0.0277208810788544	-0.205328268392409	0.16291439936988	-0.00870577526865878	0.131691309833499	-0.0770537008094903	-0.0745443653854874	0.0423322106791995	0.0277980391041186	0.101867985679109	0.0204546626471005	-0.126425372871789	-0.16345050238725	-0.227081655274976	-0.0036749451786446	0.0404050684704465	0.224638355542324	-0.0710259927490725	0.043627741859646	-0.180343699056006	-0.0634374842599761	-0.111028584182686	0.28197692398387	-0.0990220060461281	-0.158276097751543	0.156604568002275	0.195363904229966	0.0399355474357513	-0.107688099946205	0.0179460524424657	0.0985113888487814	-0.187166123074541	0.0143543550593944	-0.030562960016951
bad_75_gene_list/adap_adap_single/bad	-0.000109439125961591	-0.154147158014895	-0.00886456920288887	-0.108686136765506	0.606578033981365	-0.00831602840063202	0.2751406430793	-0.400537311947107	0.252963139649119	-0.0493063687314957	-0.320605186137585	0.00153223162256655	-0.478388503311306	-0.00840293623472377	-0.24582718591161	-0.33036348592841	-0.388357390318077	0.202178935363459	-0.560536025034043	-0.112625964039847	0.27602801138259	-0.215443760321688	-0.433742086634717	-0.406499617025933	0.583435214635983	-0.0781011212839103	0.457665186015746	0.0462952840246892	-0.437342683126851	-0.457502032336731	0.451065765383787	-0.100106280810425	-0.340337056097841	0.243154327852539	0.284051225626239	0.401750667204707	0.231379639811729	-0.281745581716673	0.169652992326331	-0.0849491269864794	-0.223109749425539	-0.197495505148944	-0.187862933305877	-0.307509118262979	0.110101786592996	0.105231197158967	-0.114323150745842	-0.0521439814040964	0.502045436180821	-0.168335802284976	-0.423311810856289	0.232242535934729	0.0330330353603207	0.0319410151763093	-0.18928241390413	-0.389854321336386	0.22647436805932	0.00617909441141438	-0.042837612746216	-0.276357749807424	0.126327324644936	0.06824756357412	-0.244102694287279	0.0976121854306083	-0.579058278130985	0.48956603141408	-0.404739042576539	0.0568190368536378	-0.117620980465098	-0.213297525493764	0.408393101304215	0.452860817543451	-0.0645618718499533	-0.270861836754938	-0.425251929485191	-0.0955139362594977	-0.467421612995936	-0.324311101532566	-0.148213026038106	-0.187194378713745	0.248492025381196	0.478638469466703	0.469379494256142	0.106494793162003	-0.312339265494381	0.248837336915653	0.0280210172725423	-0.0288343958519238	-0.0314372238904092	-0.009929738064579
egfr_100_gene_list/adap_adap_single/egfr	-0.0790150489442687	-0.0642675074185179	-0.149603285189495	0.118888746735671	-0.67476607352853	-0.158004539612008	-0.259653684726333	0.250020743417987	-0.320745070080401	-0.0163797428328359	0.352959837949635	0.109116780549918	0.485271791128735	-0.103366239706662	0.124993163985334	0.224865860326999	0.381574297212938	-0.128138214793262	0.545001813212706	-0.0212211026980343	-0.25999142254648	0.0920942683764547	0.305222132039963	0.229675019148703	-0.552720055353156	-0.128860521016241	-0.480542972161953	-0.136806394872013	0.462077279319711	0.429146859576169	-0.515995495295611	0.0927172428941851	0.324140951820517	-0.348028550856383	-0.466973736213058	-0.575529392205141	-0.273846669256834	0.237506825019256	-0.300709928898421	0.236926051428322	0.070138964875807	0.0459904632972676	-0.0547221028095142	0.36242646421245	0.104191750334525	-0.0848736700858659	-0.00368018449960654	0.18022579980445	-0.507618448816744	0.164067209119102	0.360348625544051	-0.0595381430483001	-0.0708521070938696	-0.165144306726787	0.0698451012555436	0.404288180106209	-0.098940880580188	-0.173825016557165	0.126759892448521	0.0494002131523894	-0.132567062517346	-0.229191308573191	0.256253097455839	-0.230656276136664	0.549882493648528	-0.604238425794303	0.388233547470215	-0.0451174517691306	-0.00426604592360459	0.149961825723192	-0.501926383431653	-0.466531705371798	0.129239238998386	0.1926128616924	0.432365148266655	-0.0678380652409101	0.52137311830115	0.171281187822394	0.128400206456941	-0.0174205381007077	-0.246464701164799	-0.378064158352541	-0.360765261489948	-0.126953003427336	0.246566350791464	-0.352683701354068	0.0433450110934638	0.120486582666968	-0.0162524515961738	-0.0932363716972808
egfr_10_gene_list/adap_adap_single/egfr	0.206292752437599	0.0232406484391688	-0.0233105338298189	0.18010440655666	-0.490231507434596	-0.0876746994238061	-0.203417353685774	0.583461754082975	-0.0297460270238	0.141233496874962	0.0653178550688405	0.058443691889324	0.273509465921953	-0.247127317457358	0.108137693535472	0.259491760476407	0.218071381320422	-0.191789350380222	0.401755035501446	0.0509780679338255	-0.163913806245188	0.304362364271369	0.527452426839629	0.157238209869789	-0.398991447201297	0.040379672106268	-0.348639946773535	-0.0756265750852488	0.486045759701288	0.561779626856183	-0.516589002881642	0.340401842634437	0.264718758424655	-0.0807814960975548	-0.183428660311741	-0.513483951130912	-0.108575497962742	0.512616593231316	-0.0329409560100292	0.378575430038673	0.08742750848014	0.0458706964657643	0.167708587405051	0.563042891252352	-0.217467445288552	-0.0511470207558022	0.17225637770739	0.221940984927727	-0.526590406726269	0.173589455412206	0.627497507857558	-0.175221630552074	-0.198385899862835	-0.049763175818163	0.100060223428788	0.400644681775962	-0.184370010948985	0.0080024337459301	-0.00328677335648716	0.253985931965871	-0.18160921281278	0.0347610680343565	0.20360135039208	0.0418670215508566	0.524272638380593	-0.54272863969212	0.267834567829609	0.0985587114849725	0.453907286271528	0.393679499699632	-0.3774524338324	-0.446177272382926	-0.0627139470742838	0.0956497960904305	0.580912867152895	0.330437027463788	0.671488735260271	0.579243962369313	0.0806742985155716	0.101466993849736	-0.159289759859741	-0.23840874305892	-0.46330600500547	0.172773789432566	0.340465120866509	-0.107785741803834	-0.071475485464727	0.112376908833614	0.31923611127959	-0.0513251396065252
egfr_125_gene_list/adap_adap_single/egfr	-0.102325582774088	-0.0774293032182513	-0.142818059379876	0.0823293943425802	-0.69731300153289	-0.227859178177317	-0.285684955149404	0.261063426276583	-0.309651264919886	-0.0605047643416999	0.350627057411462	0.0600853686277881	0.492256303767009	-0.0642875242054168	0.150385820766942	0.161385043386419	0.342191861124896	-0.128496476344408	0.543460250207535	-0.0522821580437605	-0.258288421962115	0.0935985304733478	0.249690078585201	0.222672064777328	-0.538966998957861	-0.14658200720708	-0.506157335598376	-0.159570978978716	0.451351657961745	0.431924509152714	-0.516707704398848	0.0596184018173308	0.331691838274134	-0.376777855231953	-0.50149314745274	-0.559696219482879	-0.33196520697681	0.199627389597093	-0.375498623015612	0.206955918427132	0.0880840354524565	0.0748542696895632	-0.0451945938382149	0.358363701374351	0.139323632537658	-0.117283663436077	-0.0638690084125265	0.246038591867873	-0.491136560382843	0.182126641743954	0.301416981287588	-0.00514392044718769	-0.042980483508599	-0.173823930416002	0.0117138335961492	0.423066209962095	-0.112888493701624	-0.190235070567807	0.104957629183823	0.0689375925343794	-0.12567051013205	-0.267428483410983	0.270811688639788	-0.268879316182168	0.549072055190682	-0.620203416389994	0.397144489613507	-0.0178539648712068	-0.0476578273179827	0.114194385515046	-0.505008595516968	-0.448506386605533	0.121154568104832	0.198303696242403	0.405216363250734	-0.0767200889631545	0.495049526701683	0.133608686129217	0.111323964165992	-0.0285757949546697	-0.239224257534811	-0.391091193079027	-0.344265615692288	-0.20332098010272	0.259261289403009	-0.355528807229093	0.0242994759160328	0.131556931074403	0.0100836378516407	-0.0947838633437087
egfr_150_gene_list/adap_adap_single/egfr	-0.113269495370247	-0.122724852727244	-0.167222984469311	0.0769446835249932	-0.711103840991867	-0.265875308008778	-0.33049828144735	0.269465467582036	-0.337568642741403	-0.075881665776607	0.321010887100746	0.0592098077006072	0.477173805461172	-0.0663123281173984	0.186176332696193	0.197124642078644	0.327815753349826	-0.125988645486385	0.51808375150703	-0.052519265336476	-0.280569346274231	0.109142572141243	0.219678270284281	0.231425757741547	-0.524449883873938	-0.180885741190774	-0.506376261781593	-0.157272631544866	0.435591561272489	0.438058485300917	-0.499258581369528	0.035123235026509	0.361129352129542	-0.395910314834006	-0.517791168595229	-0.555062120149534	-0.363596576847003	0.179719949083255	-0.382708875189481	0.184579569125569	0.11937848779954	0.103239008755846	-0.0283382318120699	0.360325035158261	0.189011715155173	-0.161340998146521	-0.0806079121042853	0.279451240146226	-0.457817059304239	0.218792762527742	0.256714305463268	0.021341797600034	-0.024868620370696	-0.164334208515794	0.0324046237800014	0.399803874468982	-0.125267000346899	-0.214546261694683	0.0946590726668302	0.0846282340069621	-0.125123164704646	-0.278088544274852	0.265229070967747	-0.272600829208911	0.542588547527913	-0.600105357162931	0.38782850464552	0.00989206161783078	-0.0754480693346069	0.0876955842977145	-0.499673997677	-0.419139294233529	0.118151690344369	0.227195625496263	0.405809131482522	-0.0880478873335532	0.478567638267783	0.089267449664267	0.152591549702452	0.0102383864276089	-0.216634073409248	-0.36265583770831	-0.345379088721578	-0.228963805298307	0.272612862770323	-0.332439678781774	0.0397329268356752	0.170689325444871	0.0486387237549728	-0.0735058532053251
egfr_15_gene_list/adap_adap_single/egfr	-0.227742821126071	-0.197782661206804	-0.145225720151031	-0.196683647758178	-0.0519892757382079	-0.125334428038097	0.0702954138006993	-0.136713214955875	-0.0627836226117091	-0.234664887115322	0.116639026908644	0.0786910383303819	-0.00182204677520176	0.213313092127265	-0.0500191558154969	-0.202996870758953	-0.0809921564792653	0.0262725137507153	-0.0354559491189293	-0.103260225977586	-0.109985454406944	-0.199732578420805	-0.299301435164271	-0.00951964109858847	0.137988999166132	-0.358353767187601	-0.0883367149281767	-0.102002848016573	0.0427930403159657	-0.0677052084282791	0.108255783692109	-0.346981122970815	-0.266141389205772	-0.230804274564442	-0.196993472939651	-0.00682242401853555	-0.0291139944133964	-0.260455680056041	-0.235252149359179	-0.18022579980445	-0.256373782689572	0.105394811722905	-0.239287052240711	-0.0788736371672242	0.391266289333957	-0.0716058290581231	-0.394610750861037	0.211208437298923	0.270943273895412	0.0475017803586994	-0.208098663320109	0.336434286269254	0.173892654893961	-0.159242162618122	-0.169576899443318	-0.0036434983302466	0.286623449645514	-0.223662958367261	0.0295809602083844	-0.221491119625877	0.248056947699675	-0.306245009382681	-0.0952328896995214	-0.186385777422702	-0.196369238336092	-0.155273715641347	0.00496177460251449	0.137403148569625	-0.541909719324172	-0.370626730927604	0.0941260152207682	0.167493692356187	0.086967959754946	-0.268125858605898	-0.0954356853179756	-0.270193736130304	-0.247465475982374	-0.227321958974667	-0.156970073366797	-0.214853303242062	0.0935465316994479	0.0554699543192316	0.112460775958286	-0.494219915108403	0.103091656655819	0.0845871862074757	0.125985120627719	0.123318532259567	-0.0327421652594451	0.164163072158559
egfr_175_gene_list/adap_adap_single/egfr	-0.402298227034808	-0.369834604498814	-0.30336525716553	-0.0830379089238417	-0.504897955748112	-0.496942097140625	-0.274591460158982	-0.0819799173089224	-0.261618745873258	-0.188032762111636	0.200720551523657	0.0690598681313922	0.446806359207809	0.12675272489005	0.00372133763178751	0.0131618918696578	0.218476342102818	0.0717717307462724	0.23253885024154	-0.230231181226719	-0.129853794557876	-0.166638812289157	-0.192626810421207	-0.0324980851296641	-0.221882643177435	-0.228354007773378	-0.181051953520699	-0.0307540775672285	0.0639159476842045	0.108675539682315	-0.0637427147397614	-0.232501645117842	0.318340995559042	-0.447436356831068	-0.550893360605129	-0.186265048204169	-0.459366295312123	-0.322942923891142	-0.355847151404479	-0.0629777794822291	0.113032060400481	0.095454164708131	-0.236966248773343	0.0446903912190844	0.409434178572961	-0.199827865249897	-0.283136775211665	0.457449530065452	-0.0498013895125046	0.152574842903288	-0.177387806454064	0.0885410987611668	0.274024043329933	-0.209121066752141	-0.135639624538587	0.0424607690024892	-0.0368740021897969	-0.465761903339071	0.0805259472339354	-0.134129677104336	0.0255062969170451	-0.319454215235737	0.121941884052031	-0.242673661952187	0.202204395232583	-0.256817539074859	0.21487521850073	-0.143314258560768	-0.451591432770143	-0.234686692395645	-0.213621006836051	0.0179240529304988	0.109605038256897	0.342982220763626	0.0957913462570488	-0.311128280241518	0.132092256945072	-0.273067139602096	0.257128802188708	-0.15540953726684	-0.109185889940223	-0.136713826806995	0.0269258023446482	-0.366986662225378	-0.0262653902307818	-0.254308694367624	0.0343695289983526	0.0697689399631372	-0.147695636768149	-0.0403637404443276
egfr_200_gene_list/adap_adap_single/egfr	-0.403392618294424	-0.376237640293279	-0.316716830532844	-0.105426969691703	-0.45465989771898	-0.507040131627106	-0.250427411664991	-0.117268490791826	-0.282831076619738	-0.230152100824643	0.156600571779953	0.086242751327317	0.431521411260283	0.159250827677355	0.000656706640903679	0.00688468190105176	0.197519621613808	0.099954972769767	0.214277257718747	-0.244931833375078	-0.104024952361665	-0.182015713724064	-0.248260944856585	-0.0318415581573476	-0.149449879495545	-0.173923728758659	-0.14460074401502	-0.0245157059610647	0.0477180705313581	0.0660849128419613	-0.0315746035768651	-0.280682221119624	0.307507114995156	-0.444095768646582	-0.534190419682702	-0.113149258722505	-0.435177600705504	-0.389301058937267	-0.367015973399296	-0.0673315488033478	0.099682678630047	0.0547334419970086	-0.254921938757715	0.0189128614877003	0.425413165494012	-0.203980395647892	-0.305692744725382	0.461297047139929	0.0173119115924421	0.129918463792111	-0.244026808611273	0.101565067552982	0.279279298955438	-0.212130002964402	-0.150856660705547	0.00406390198373659	0.0210957648461722	-0.493415883245892	0.0510545461374339	-0.159437163350437	0.0609742806128503	-0.278088544274852	0.088555641111394	-0.214142062080492	0.155523140060652	-0.18428623662235	0.206673101300655	-0.189034884818791	-0.477675256417325	-0.247876678651805	-0.165491079657673	0.078886086061348	0.161808913169561	0.345061564156896	0.0399525788225562	-0.341893550815668	0.106835837978016	-0.322556171329468	0.231952291118719	-0.144407092150604	-0.0923880607186498	-0.0606527530813821	0.101022371202853	-0.408463581667421	-0.06741450159234	-0.231547847367424	0.0632662030606619	0.052905967389021	-0.191945012281819	-0.0527436736157508
egfr_20_gene_list/adap_adap_single/egfr	0.178604653569316	0.0147032673798823	-0.0571272237519505	0.183930385295472	-0.519673855168444	-0.0699734389710322	-0.185953336819662	0.581781345821884	-0.030599396651532	0.16279458693043	0.0783002858899765	0.0467330644882797	0.296689949895353	-0.17858770503678	0.12674438169441	0.255948174203806	0.207339920586919	-0.202417776397557	0.412901721846528	0.0493183168848172	-0.121338791636048	0.288651182370485	0.56358909397747	0.157675894518	-0.469896093505932	0.0459492820519602	-0.315472630016116	-0.0997045005827231	0.437780463590442	0.584000823468541	-0.562526490040465	0.329470115306302	0.289122347977652	-0.068330212864473	-0.188085237781023	-0.547596071223589	-0.0989438005628209	0.469760297680694	-0.0549958450124522	0.360350349159571	0.0948681474997264	0.00311393761908583	0.117750239081187	0.572289179090783	-0.193389519791078	-0.0407150541462029	0.195287209737186	0.251303615232946	-0.537024983576508	0.200733329902891	0.622161644695504	-0.119842401907883	-0.185341604649526	-0.0298579054908978	0.0434616068941235	0.454176080320355	-0.147408836177179	-0.0192463596421104	-0.0400986349491434	0.216125932541704	-0.139682553073603	-0.0347610680343565	0.214328733369727	0.00201581955615236	0.524596813763732	-0.549860209095271	0.26115136122214	0.0901142686404828	0.416975517275751	0.397600846964976	-0.417284097704161	-0.428759548631255	-0.072877533340466	0.148618333055841	0.547362185233656	0.332882802111942	0.646469465767084	0.536540660760588	0.06140879439245	0.0910757956844018	-0.112950920627816	-0.259700240676403	-0.482842395428466	0.176276907628685	0.292749661947256	-0.122339552626077	-0.0643607740478706	0.0989895107595064	0.305593542421488	-0.144174638392199
egfr_225_gene_list/adap_adap_single/egfr	-0.410287283230004	-0.405762749789978	-0.329083451766504	-0.104009940529181	-0.440431253832734	-0.52652339816573	-0.249548718992482	-0.0899018419683498	-0.279051868268354	-0.232993484785441	0.120087485095508	0.123344645616607	0.426662619859745	0.181219950122356	0.00361188652497023	-0.00485977545956595	0.19286257261625	0.0939839469173317	0.209059659855091	-0.231061056751223	-0.0787637770269086	-0.192545548402316	-0.255508694480277	-0.0303096618886093	-0.108649145522835	-0.171265505830033	-0.143396650007325	-0.0284557301333787	0.0541753323693172	0.0781213943403221	-0.0319307081284839	-0.283718812044106	0.297548699527341	-0.418687052455497	-0.50149314745274	-0.0786509636853816	-0.414929145944308	-0.39814881027675	-0.354857508949242	-0.0575102552184986	0.0999015209541525	0.0720996325649873	-0.260540726099763	0.018212385136304	0.442924384037629	-0.206208582690719	-0.299519532016365	0.471928344319405	0.0372324673974439	0.132107485928457	-0.235489427551986	0.100470616394006	0.282939209123201	-0.200788628010495	-0.16541684639048	0.0191984335093763	0.0215316277562171	-0.489870501206556	0.0457957087670544	-0.171989676528503	0.06217844055314	-0.280058338130133	0.105303494127517	-0.201116766486893	0.152443473920837	-0.158758459781523	0.207483186950045	-0.190482503592132	-0.475603176968717	-0.251322711097109	-0.132890759524535	0.104810140017324	0.154186223469924	0.349329690069398	0.0441019564450769	-0.325674203148961	0.0913025474395918	-0.305708841379724	0.219473498675334	-0.139364304805662	-0.0767487024778752	-0.0460848862904728	0.111853427033219	-0.395291857250015	-0.0537346108471412	-0.220714559612521	0.0853765370022773	0.0547081171297662	-0.195503943288281	-0.0274679767240952
egfr_250_gene_list/adap_adap_single/egfr	-0.40448700955404	-0.421533189802271	-0.341012316496317	-0.10089247637163	-0.445903809173598	-0.531037813583216	-0.25405201893909	-0.0733378176804562	-0.264788404490548	-0.232324923853488	0.118058980279705	0.132209700004313	0.425346697188766	0.181624910904752	-0.0097411485067379	-0.00678343657897747	0.196001018679822	0.0734436179849543	0.195185592808554	-0.244457618789647	-0.0757835260042689	-0.20190540144965	-0.242340247980894	-0.0416894627420943	-0.110482886375541	-0.184556620473162	-0.142302019091239	-0.0383057905641637	0.0542847774852148	0.0957131749917724	-0.0371535748855593	-0.269750493791488	0.297876998938368	-0.416257533775871	-0.497646409543332	-0.0868893625002169	-0.421934016780614	-0.392342473460215	-0.347505879281768	-0.0488027165762611	0.0872086661560346	0.077968207308649	-0.272877628742086	0.0159708608118358	0.440407146371984	-0.19577661608112	-0.302368707112834	0.470915839826121	0.0256121431778595	0.131669681501188	-0.222327631752253	0.0919338973539928	0.268674943853972	-0.204607662433749	-0.171219025648386	0.0257847574140528	0.0187421051319299	-0.489465314687775	0.0603670706474808	-0.175330264712989	0.0513410010905328	-0.298249963734779	0.103223695386952	-0.214297125123273	0.156495666210067	-0.168402286588058	0.196749552095626	-0.193498376036592	-0.458660880300688	-0.239439840596063	-0.128385988015229	0.105519000867682	0.137785891085857	0.347578664054013	0.0533491408609802	-0.313831504852635	0.0860852590144723	-0.292722357876797	0.215642290469031	-0.146088021265584	-0.0822514396366663	-0.053648970970368	0.100921146382009	-0.380718885554162	-0.0515458283279093	-0.214805493564392	0.0917250487280876	0.054193217203839	-0.190284177812137	-0.0352054349562346
egfr_25_gene_list/adap_adap_single/egfr	0.365636119837675	0.0733977621624771	-0.0657729147029162	0.224174013511122	-0.452580326689452	-0.0509653740553019	-0.137076056911364	0.582741579113936	0.0182864920228279	0.285642658176699	0.0683606122925442	0.0736565629990918	0.274218039667865	-0.134649460146779	0.184425114987116	0.323175068061135	0.266464194816783	-0.114643696366758	0.418593646788697	0.180201542463755	-0.095509949439837	0.310546552891929	0.573899273019623	0.233833023306707	-0.371026899197529	0.0420252386811316	-0.36604457833931	0.0314107482626142	0.449600536107384	0.560506537466933	-0.49759676012864	0.307100562162617	0.297986432075377	-0.00830085548872117	-0.0816925656024144	-0.479758005982679	-0.0181688837316684	0.505704287497345	0.0875126685416656	0.469700834434181	0.130101761680709	0.10048437163127	0.267136693849124	0.525357263547231	-0.195140641645439	-0.0256241509925108	0.235413092345799	0.112793000551774	-0.552913998325736	0.126306577267141	0.668050067889169	-0.189011715155173	-0.205799564048816	-0.0464070546583334	0.121626814255343	0.392376743257326	-0.222813119614943	-0.00222852585329699	-0.0462339452145861	0.357038015959995	-0.187301605257786	0.0364991214360744	0.125335239891899	0.0879982767781893	0.457816684837219	-0.496859681940031	0.300237993805213	0.0655047494936843	0.421607224278522	0.407701286890865	-0.369628357000447	-0.423797522678744	-0.0964385742302522	0.0882079355250423	0.608654420400605	0.326446553037852	0.611134194160593	0.633061821930994	0.0517760423308892	0.198044012092256	-0.203746083747869	-0.266283795860756	-0.474440735298369	0.190289380413159	0.345827638038627	-0.100782404265311	0.000109457098720868	0.115723758352141	0.353283217908071	0.0127668060830301
egfr_275_gene_list/adap_adap_single/egfr	-0.414555409142506	-0.419161695063581	-0.343529416393434	-0.0990503384603504	-0.422152918994248	-0.520345777068118	-0.259214338390079	-0.0971035916587383	-0.276491759385158	-0.231823503154524	0.12160886370736	0.12684688932533	0.413807067612488	0.164009116870512	-0.00985059961355518	0.00242988772978297	0.180511268753162	0.0700998435075905	0.194236938651526	-0.253112034973761	-0.094090782286199	-0.209259571701128	-0.2510171313332	-0.0408140934456724	-0.100702935161109	-0.184556620473162	-0.11876745439538	-0.0304257422195357	0.0404946928821159	0.0738391845764822	-0.0153124957196075	-0.292626145422586	0.290982711306804	-0.416966143390762	-0.494305821358847	-0.0704125648705462	-0.420182799071537	-0.411973421744693	-0.335630169818924	-0.0657115416140943	0.0928985665827771	0.0676682597993651	-0.273610514047571	0.009106192568152	0.435263225924797	-0.210462394317935	-0.289191272291663	0.47162459297142	0.0583387705717911	0.136485530201148	-0.245805429665291	0.0988289396555422	0.291760531066014	-0.220925354969472	-0.164103145426426	-0.000280269102326661	0.018219069639876	-0.500000164176088	0.0468912998858835	-0.183833580091678	0.0652435749466046	-0.26615391091639	0.0784850366833987	-0.208947450147331	0.1436907385761	-0.156246202378141	0.195939466446235	-0.191688852569916	-0.465120892699289	-0.243123530451387	-0.112619287732657	0.130329130630237	0.150490373918585	0.354473328989593	0.0340248965046696	-0.326189103074889	0.0776664526921203	-0.32009926904513	0.225165579438983	-0.139669928281113	-0.0634262861986969	-0.0285754310129375	0.122886932505274	-0.391648614326052	-0.075184679535613	-0.196531159674808	0.0851576228048355	0.0710561897779552	-0.202503174267655	-0.0373977147886742
egfr_300_gene_list/adap_adap_single/egfr	-0.398139540248268	-0.406118474000782	-0.33772914271747	-0.0911149751502222	-0.42007334796472	-0.509416139741573	-0.24427656295743	-0.0692568261892361	-0.259790096670975	-0.219956546612367	0.12171028894815	0.126956334441228	0.424030774517787	0.177980263863185	0.00120396217499008	0.0189328752278923	0.197924582396204	0.0555305404276483	0.197675809970753	-0.235091880727386	-0.0774865265886344	-0.1983954565569	-0.223149023625204	-0.0335922967501915	-0.0961185830293435	-0.177721190085267	-0.114279467639426	-0.027799059437993	0.046076393792894	0.102425828135089	-0.0199418548906516	-0.275115137758073	0.303020356377789	-0.396214004668959	-0.481348388400843	-0.0767200889631545	-0.409237688389809	-0.391236504542779	-0.333509507414845	-0.0420189364712622	0.0990261516577306	0.0689856949459014	-0.262983677118045	0.0263379108125012	0.428477628739145	-0.195574053622681	-0.280762462631273	0.482255890150896	0.0413825831901527	0.146773934241972	-0.228612092809783	0.0967494824534876	0.296077348186965	-0.214560297597382	-0.169029524041629	0.0222813936349696	0.003661248444377	-0.490174391095642	0.040536871396675	-0.163486361149813	0.0628352550660252	-0.267196742957421	0.0907449029435669	-0.207629414283693	0.154874789294375	-0.164350258518086	0.204040322940137	-0.192774566649922	-0.446350290635429	-0.221140220024453	-0.111908008020661	0.131746852330955	0.15141433630642	0.367496584979022	0.0582098403616472	-0.296839807297037	0.0956898127061696	-0.294594283426768	0.216080142835466	-0.129584353591229	-0.0586475934029047	-0.0338983054173082	0.118433040388114	-0.368808283687359	-0.0719015057567653	-0.191606937968034	0.096431703973085	0.0746604892594457	-0.183403577866312	-0.0598363436618787
egfr_350_gene_list/adap_adap_single/egfr	-0.409849526726158	-0.413707257164592	-0.328536256136696	-0.0959328743028	-0.435177600705504	-0.507396532844276	-0.261740579823541	-0.0620550764988476	-0.262715935394627	-0.220290827078344	0.132359939231113	0.117215719126341	0.428079767351569	0.178486464841181	0.0159798615953228	0.032398503063773	0.208149842151712	0.0611433047289375	0.210956968169148	-0.214937760846571	-0.104450702507756	-0.183519975820957	-0.22631353402428	-0.0123645913119597	-0.112011003752796	-0.173290818537558	-0.124787924433856	-0.000656670695385663	0.0517675398195697	0.105434948509679	-0.00462935917104413	-0.276633433220314	0.315605167133818	-0.388115609070207	-0.481854538125765	-0.0605007412964474	-0.413177928235231	-0.376029431928042	-0.342133534524767	-0.0465752066910376	0.115220483641536	0.101442506283296	-0.244661544480931	0.0379658182456799	0.432745988259152	-0.193649710267513	-0.274707965551276	0.495519699012909	0.0294065347597646	0.150933076301029	-0.213197377008294	0.0874466476021907	0.301332603812471	-0.223239921286596	-0.174941178379873	0.0166760115884363	-0.0413198038722547	-0.485919932648439	0.0296905193202674	-0.148099409512184	0.0510125938340902	-0.25445101801149	0.0970937622568683	-0.198170568674055	0.156171490826929	-0.17845131620159	0.217710518273595	-0.18529520298766	-0.430626864231286	-0.234092548870593	-0.117005512623298	0.128405079750692	0.141712731234155	0.383912453873261	0.0652045054967535	-0.272124610852531	0.105412941134801	-0.287106581226882	0.220239740316594	-0.115831297195934	-0.0585027845303049	-0.052668441474826	0.113574248987576	-0.378196640452957	-0.0585499323894512	-0.20561361304508	0.0952276758871554	0.0939692364817161	-0.162999040095933	-0.0366239689654602
